sequence_id,timestamp,frame,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,x33,y33,posture_label,other_labels
adl-03-cam0-rgb,1782844824.72664,172,0.23083508014678955,0.40020057559013367,0.23033387959003448,0.3873065114021301,0.23090332746505737,0.38591140508651733,0.23153237998485565,0.38431960344314575,0.23156875371932983,0.38728734850883484,0.23298561573028564,0.3859579563140869,0.23449097573757172,0.38442879915237427,0.24207419157028198,0.3778056502342224,0.24519868195056915,0.37850630283355713,0.23825979232788086,0.40734976530075073,0.24012348055839539,0.40776902437210083,0.2598257064819336,0.40478670597076416,0.30235397815704346,0.41553324460983276,0.2629602551460266,0.49947845935821533,0.3298250734806061,0.517814040184021,0.22781619429588318,0.5947218537330627,0.3209054172039032,0.6035164594650269,0.22343452274799347,0.6154822707176208,0.32249024510383606,0.6196389198303223,0.22275179624557495,0.6166190505027771,0.31405314803123474,0.6228530406951904,0.22313688695430756,0.6100797653198242,0.3122946321964264,0.6181902885437012,0.31810933351516724,0.5689737796783447,0.351878821849823,0.5787441730499268,0.2138930857181549,0.6450453996658325,0.28804245591163635,0.6719557046890259,0.28170129656791687,0.7729562520980835,0.32485538721084595,0.7718438506126404,0.30304044485092163,0.78764808177948,0.33780956268310547,0.7913145422935486,0.25259408354759216,0.8095294237136841,0.3134317100048065,0.8142017126083374,Sitting,compressed_sitting
adl-03-cam0-rgb,1782844824.7727032,173,0.2314990907907486,0.3902311325073242,0.2311820089817047,0.37596458196640015,0.2317400425672531,0.3746407926082611,0.23239237070083618,0.37318724393844604,0.2323639839887619,0.37599068880081177,0.23365724086761475,0.37481027841567993,0.2350701093673706,0.3735333979129791,0.24261747300624847,0.36762991547584534,0.2457447648048401,0.3684479892253876,0.2389717698097229,0.39740756154060364,0.2409353256225586,0.397675096988678,0.2596203684806824,0.39600858092308044,0.3048350512981415,0.4083671569824219,0.25487539172172546,0.48790237307548523,0.3324708640575409,0.5089689493179321,0.2282438576221466,0.5885738730430603,0.32618072628974915,0.5994918346405029,0.22292853891849518,0.6115353107452393,0.3284054398536682,0.61477130651474,0.22149193286895752,0.6128562092781067,0.3199453353881836,0.6218947172164917,0.22250410914421082,0.606378972530365,0.31803441047668457,0.6178775429725647,0.3146095871925354,0.5577424764633179,0.3517692983150482,0.5681494474411011,0.21624548733234406,0.6456362009048462,0.2778487205505371,0.6516070365905762,0.28546538949012756,0.7740517258644104,0.32524293661117554,0.7672483325004578,0.3054841458797455,0.7964606881141663,0.33472153544425964,0.7858244180679321,0.2528858184814453,0.8108643889427185,0.30861786007881165,0.7952283024787903,Sitting,compressed_sitting
adl-03-cam0-rgb,1782844824.8150527,174,0.23265808820724487,0.3782457709312439,0.23204997181892395,0.36231040954589844,0.23265580832958221,0.36104094982147217,0.23335382342338562,0.35975807905197144,0.2328881323337555,0.36233729124069214,0.23405635356903076,0.36115461587905884,0.23527957499027252,0.3599134683609009,0.2440892457962036,0.35517293214797974,0.2462359517812729,0.3550053834915161,0.2390853762626648,0.3853628635406494,0.24033233523368835,0.3849063515663147,0.26032140851020813,0.38752150535583496,0.30488672852516174,0.39492926001548767,0.26210013031959534,0.4851788878440857,0.3363328278064728,0.5033512711524963,0.229060560464859,0.5835281014442444,0.34005025029182434,0.5959775447845459,0.22390620410442352,0.6059021949768066,0.34628066420555115,0.6148465871810913,0.22107744216918945,0.6078703999519348,0.3381780683994293,0.6253458857536316,0.22192522883415222,0.6021671891212463,0.3356530964374542,0.6207851767539978,0.3172741234302521,0.5515766739845276,0.3485531508922577,0.56072598695755,0.2174379527568817,0.64267498254776,0.27423495054244995,0.6495587229728699,0.2868959307670593,0.7811141014099121,0.3249528110027313,0.7663931846618652,0.3062763810157776,0.7988209128379822,0.33900976181030273,0.7811573147773743,0.2530636787414551,0.8123560547828674,0.3109017610549927,0.8116822242736816,Sitting,compressed_sitting
adl-03-cam0-rgb,1782844824.8594272,175,0.2329176962375641,0.36670243740081787,0.23328733444213867,0.3525129556655884,0.2337883710861206,0.3513360619544983,0.2342938482761383,0.35001373291015625,0.23462101817131042,0.35248038172721863,0.23599383234977722,0.35139021277427673,0.2371985763311386,0.35025715827941895,0.24451211094856262,0.34554529190063477,0.24891161918640137,0.3454212546348572,0.23974457383155823,0.37406185269355774,0.24190667271614075,0.3745407462120056,0.26069846749305725,0.37686771154403687,0.303742915391922,0.38756945729255676,0.26625436544418335,0.47487226128578186,0.33096280694007874,0.4970741868019104,0.2346610575914383,0.5764105319976807,0.32155200839042664,0.591793954372406,0.23080091178417206,0.5977774262428284,0.322041779756546,0.6093907952308655,0.22652819752693176,0.6010231375694275,0.3144897520542145,0.6141453385353088,0.2293800562620163,0.5933271050453186,0.31327784061431885,0.6093001365661621,0.314072847366333,0.5475176572799683,0.3486432135105133,0.556700587272644,0.22099724411964417,0.6420440077781677,0.2713112533092499,0.6410399079322815,0.28876668214797974,0.7775698900222778,0.32454049587249756,0.7645058631896973,0.30707117915153503,0.7957128286361694,0.33767169713974,0.7852067351341248,0.25254884362220764,0.8128055930137634,0.30845680832862854,0.805549144744873,Sitting,compressed_sitting
adl-03-cam0-rgb,1782844824.9036589,176,0.23518508672714233,0.3516605794429779,0.23560667037963867,0.3366994559764862,0.2361857146024704,0.3353971838951111,0.23669660091400146,0.33408987522125244,0.23632299900054932,0.336980938911438,0.237647145986557,0.33581018447875977,0.238872230052948,0.3345916271209717,0.24751776456832886,0.329483300447464,0.24975839257240295,0.3293939232826233,0.24087512493133545,0.358059823513031,0.24185729026794434,0.35806334018707275,0.26392099261283875,0.3636557161808014,0.30426648259162903,0.37371826171875,0.26858043670654297,0.4543180763721466,0.336108535528183,0.48720601201057434,0.24169227480888367,0.5629830956459045,0.3406901955604553,0.5869352221488953,0.23705869913101196,0.5866436958312988,0.3449181318283081,0.606349527835846,0.23299232125282288,0.5877012014389038,0.3385269343852997,0.6100810766220093,0.23395460844039917,0.5839290618896484,0.3358776569366455,0.604593813419342,0.31446701288223267,0.5403431057929993,0.34982937574386597,0.5495250821113586,0.22096848487854004,0.6434493660926819,0.2769448161125183,0.6428701877593994,0.2867613732814789,0.77925705909729,0.3252139985561371,0.7696597576141357,0.3048025071620941,0.7967314720153809,0.3367912173271179,0.790289044380188,0.2545391917228699,0.8111969828605652,0.30757224559783936,0.7976447343826294,Sitting,compressed_sitting
adl-03-cam0-rgb,1782844824.9475965,177,0.2378057837486267,0.34453898668289185,0.23780369758605957,0.32934778928756714,0.23852430284023285,0.3279328942298889,0.23904705047607422,0.3265621066093445,0.23899054527282715,0.32953542470932007,0.24016913771629333,0.32845115661621094,0.2414042055606842,0.3272576928138733,0.24906334280967712,0.32217252254486084,0.2518322765827179,0.3226546347141266,0.24355265498161316,0.3515974283218384,0.24509182572364807,0.3520929217338562,0.26238197088241577,0.3566954731941223,0.30739957094192505,0.36878398060798645,0.2678239643573761,0.45507702231407166,0.33380022644996643,0.48385605216026306,0.24353913962841034,0.5606876015663147,0.329749196767807,0.5952354669570923,0.23818916082382202,0.5812036991119385,0.3310394287109375,0.6176938414573669,0.23781625926494598,0.581867516040802,0.3251480758190155,0.6227704882621765,0.23863913118839264,0.5788156986236572,0.32415395975112915,0.6161075830459595,0.3167548179626465,0.5343782305717468,0.35092639923095703,0.5449178814888,0.22401687502861023,0.6416530609130859,0.2828969955444336,0.6430784463882446,0.2865309417247772,0.7784717679023743,0.3246140778064728,0.7643464803695679,0.30441537499427795,0.7965404987335205,0.33963942527770996,0.7857152223587036,0.24979934096336365,0.8131750226020813,0.30745914578437805,0.7931613922119141,Sitting,compressed_sitting
adl-03-cam0-rgb,1782844824.9923658,178,0.23895740509033203,0.33045244216918945,0.23969316482543945,0.31544727087020874,0.24027836322784424,0.3142601251602173,0.24085938930511475,0.31305283308029175,0.24059990048408508,0.3156384527683258,0.24184679985046387,0.3145638108253479,0.24318060278892517,0.3134165108203888,0.25139570236206055,0.3097676634788513,0.25420570373535156,0.30953770875930786,0.24426807463169098,0.33747851848602295,0.2453499436378479,0.3375317454338074,0.2665688097476959,0.3463243246078491,0.3059467375278473,0.35583779215812683,0.272045373916626,0.4411141872406006,0.32313045859336853,0.4637146294116974,0.2442665845155716,0.5479689240455627,0.3039759695529938,0.5561864972114563,0.23804855346679688,0.5719611048698425,0.3011627793312073,0.5749496221542358,0.23668603599071503,0.5723114013671875,0.2949838936328888,0.5763222575187683,0.23782503604888916,0.5653761625289917,0.29601141810417175,0.5698039531707764,0.3176362216472626,0.5257806777954102,0.3520345389842987,0.5357577204704285,0.22541207075119019,0.6356199979782104,0.284392774105072,0.6378149390220642,0.28615236282348633,0.7770002484321594,0.3262125253677368,0.7664041519165039,0.30063581466674805,0.7971352338790894,0.3372759521007538,0.7881646752357483,0.2420363426208496,0.8132948875427246,0.3079417049884796,0.7914752960205078,Sitting,compressed_sitting
adl-03-cam0-rgb,1782844825.0363846,179,0.24117273092269897,0.31642013788223267,0.24172711372375488,0.30074357986450195,0.2423904538154602,0.2998920679092407,0.2430950403213501,0.29904884099960327,0.24231863021850586,0.301045298576355,0.24343658983707428,0.3003358542919159,0.24459969997406006,0.2995830178260803,0.25476863980293274,0.297781765460968,0.2575431764125824,0.2972390055656433,0.24684344232082367,0.32513341307640076,0.2473871111869812,0.3252551853656769,0.27030524611473083,0.33883213996887207,0.30736243724823,0.3472754657268524,0.2727218270301819,0.4336262345314026,0.31895384192466736,0.45504021644592285,0.25158438086509705,0.538451611995697,0.29798081517219543,0.5482594966888428,0.2455381453037262,0.5631311535835266,0.294632226228714,0.5673000812530518,0.242648646235466,0.5647820830345154,0.28889918327331543,0.5682123899459839,0.24583861231803894,0.5586000680923462,0.2899549603462219,0.5615571737289429,0.31898316740989685,0.5222606062889099,0.35217180848121643,0.5313639044761658,0.2301407903432846,0.6358869075775146,0.2927967607975006,0.6435080170631409,0.28793609142303467,0.7807753086090088,0.32765647768974304,0.7718119621276855,0.3053642511367798,0.8000934720039368,0.3402584195137024,0.7931454181671143,0.2469165325164795,0.8147046566009521,0.30698925256729126,0.8064191341400146,Sitting,compressed_sitting
adl-03-cam0-rgb,1782844825.0763893,180,0.24359622597694397,0.3105527460575104,0.244447261095047,0.29391419887542725,0.24492046236991882,0.2927500307559967,0.24540619552135468,0.2915167212486267,0.24542652070522308,0.29408472776412964,0.24655821919441223,0.29311513900756836,0.24759896099567413,0.2921820878982544,0.25580140948295593,0.2890765070915222,0.25977927446365356,0.289184033870697,0.24919214844703674,0.3197256326675415,0.25040948390960693,0.3194637894630432,0.2694852948188782,0.3276015520095825,0.31292182207107544,0.3418612778186798,0.27397358417510986,0.42584913969039917,0.3215653598308563,0.44821518659591675,0.2534099817276001,0.5297049283981323,0.29695770144462585,0.5365943312644958,0.2491815686225891,0.5515555143356323,0.2936718463897705,0.5551033020019531,0.24583813548088074,0.5554516911506653,0.28615283966064453,0.5550855398178101,0.24684005975723267,0.5519235134124756,0.28673335909843445,0.5488103032112122,0.31397444009780884,0.5172367691993713,0.35143834352493286,0.5265266299247742,0.2329075038433075,0.6351586580276489,0.2976170778274536,0.6419709920883179,0.28626587986946106,0.7800365090370178,0.32971063256263733,0.7735806107521057,0.3006744086742401,0.8041366338729858,0.33993420004844666,0.7976577877998352,0.24147626757621765,0.8159037232398987,0.2977408170700073,0.7947773933410645,Sitting,compressed_sitting
fall-01-cam0-rgb,1782844825.1373289,1,0.6533099412918091,0.25984707474708557,0.6580426096916199,0.24871575832366943,0.6611419320106506,0.24824778735637665,0.6640664935112,0.24803684651851654,0.6494761109352112,0.2497902661561966,0.646754264831543,0.25006216764450073,0.6440826654434204,0.2503778040409088,0.668999195098877,0.2523464262485504,0.6417376399040222,0.25564804673194885,0.6602602005004883,0.2700507640838623,0.6490955352783203,0.2715994119644165,0.6986256241798401,0.3083339333534241,0.6263144612312317,0.3215044140815735,0.7164551019668579,0.38036710023880005,0.618727445602417,0.39300695061683655,0.7165745496749878,0.4466909170150757,0.6087406873703003,0.45517396926879883,0.7197655439376831,0.46946853399276733,0.6035642623901367,0.47331759333610535,0.7143124341964722,0.46833133697509766,0.6051657199859619,0.4717129170894623,0.7109789848327637,0.46088695526123047,0.6089023351669312,0.46599793434143066,0.6845205426216125,0.4638136923313141,0.6420362591743469,0.46259385347366333,0.6960679292678833,0.566531240940094,0.6399567127227783,0.5646031498908997,0.6916874051094055,0.6429926753044128,0.6511005759239197,0.6441232562065125,0.687336266040802,0.654449999332428,0.6561015248298645,0.6520103812217712,0.6898526549339294,0.6856658458709717,0.6322633028030396,0.6746649146080017,Sitting,compressed_sitting
fall-01-cam0-rgb,1782844825.1766498,2,0.6497854590415955,0.2611846923828125,0.6546898484230042,0.2494792342185974,0.6578191518783569,0.24880661070346832,0.6609374284744263,0.24836578965187073,0.6466427445411682,0.2511110305786133,0.6442379951477051,0.25142258405685425,0.6420092582702637,0.2517683506011963,0.666779100894928,0.25221920013427734,0.6425262689590454,0.2560781240463257,0.6568759083747864,0.27035850286483765,0.6460529565811157,0.27228865027427673,0.6986537575721741,0.3077435791492462,0.6257987022399902,0.3215298056602478,0.7172788381576538,0.3799302577972412,0.6150267720222473,0.3945315182209015,0.7170443534851074,0.4453810751438141,0.6082516312599182,0.4578751027584076,0.7201375365257263,0.4668208062648773,0.6039642095565796,0.473837286233902,0.7144845128059387,0.46579399704933167,0.6046939492225647,0.4725859463214874,0.7112382054328918,0.4591919481754303,0.608254611492157,0.467467337846756,0.6849408149719238,0.4639661908149719,0.6421144604682922,0.46386441588401794,0.6928930282592773,0.5682398676872253,0.6405059099197388,0.5655417442321777,0.6876164078712463,0.6463700532913208,0.6462469696998596,0.6496813297271729,0.6836416125297546,0.6547724604606628,0.6524236798286438,0.6536576151847839,0.6829077005386353,0.6884831190109253,0.6325526237487793,0.6756682395935059,Sitting,compressed_sitting
fall-01-cam0-rgb,1782844825.2166703,3,0.6503315567970276,0.2571912109851837,0.6554457545280457,0.24653850495815277,0.6584850549697876,0.24635590612888336,0.661083459854126,0.24632488191127777,0.6465193033218384,0.2472609281539917,0.6436497569084167,0.24752695858478546,0.640919029712677,0.2477457970380783,0.665867030620575,0.25142747163772583,0.6378640532493591,0.25396856665611267,0.656929612159729,0.26662975549697876,0.6453472971916199,0.26776134967803955,0.6956172585487366,0.30794501304626465,0.6224681735038757,0.3210117220878601,0.7145695686340332,0.3830004632472992,0.6146888732910156,0.3953996002674103,0.7134630084037781,0.453487753868103,0.6070734858512878,0.4589575529098511,0.7154516577720642,0.4725102484226227,0.6025737524032593,0.4761630594730377,0.7100220918655396,0.47168871760368347,0.6036315560340881,0.4761197865009308,0.7074955701828003,0.4645026922225952,0.6071687340736389,0.46981629729270935,0.6844742298126221,0.4645555913448334,0.640108048915863,0.4669229984283447,0.696140468120575,0.5764546394348145,0.6387479901313782,0.5726744532585144,0.6965555548667908,0.6622340083122253,0.6461729407310486,0.660740852355957,0.690874457359314,0.6746400594711304,0.6514529585838318,0.6721044182777405,0.6981552243232727,0.7076916694641113,0.6363526582717896,0.6982457637786865,Sitting,compressed_sitting
fall-01-cam0-rgb,1782844825.260508,4,0.6491615176200867,0.2569120526313782,0.6537151336669922,0.24692615866661072,0.6569680571556091,0.24670863151550293,0.6596074104309082,0.24657995998859406,0.6453949213027954,0.2479759156703949,0.6426788568496704,0.24855279922485352,0.6404767632484436,0.24930858612060547,0.6655885577201843,0.2509044110774994,0.6392720341682434,0.254916250705719,0.6563920378684998,0.2669527530670166,0.6455497145652771,0.26804691553115845,0.6952804327011108,0.30939823389053345,0.6225143074989319,0.31970474123954773,0.7139915227890015,0.38237249851226807,0.6108319759368896,0.39431771636009216,0.7157590389251709,0.4505282938480377,0.603775143623352,0.4577470123767853,0.7185012102127075,0.47177016735076904,0.6000482439994812,0.47437694668769836,0.7129480838775635,0.470628559589386,0.6020504236221313,0.47485437989234924,0.7096161246299744,0.46246856451034546,0.6047316193580627,0.4698254466056824,0.6811274886131287,0.47168344259262085,0.637917697429657,0.46905505657196045,0.6891795992851257,0.5708407163619995,0.6403293609619141,0.5675045847892761,0.683088481426239,0.6544663906097412,0.646170973777771,0.6408270597457886,0.6786866188049316,0.6587094068527222,0.6505079865455627,0.649313747882843,0.6705338358879089,0.7043942809104919,0.6327328681945801,0.6785954236984253,Sitting,compressed_sitting
fall-01-cam0-rgb,1782844825.3026145,5,0.6482911109924316,0.25583675503730774,0.6523324251174927,0.2452913373708725,0.6554226279258728,0.24492940306663513,0.6580682396888733,0.24466609954833984,0.643998384475708,0.24656662344932556,0.6413381099700928,0.2470257580280304,0.6387397050857544,0.2477346956729889,0.663064181804657,0.2496611326932907,0.6359797716140747,0.254023015499115,0.6552107930183411,0.2654097080230713,0.6443700194358826,0.2667461335659027,0.6939626932144165,0.3083385229110718,0.619043231010437,0.3217213749885559,0.711463212966919,0.3786325752735138,0.609962522983551,0.39375895261764526,0.7159633636474609,0.44545769691467285,0.6005358695983887,0.4559727609157562,0.7192381024360657,0.46575722098350525,0.5951399803161621,0.4730645418167114,0.7139521241188049,0.46636414527893066,0.5966588854789734,0.47300106287002563,0.7105852365493774,0.4597645699977875,0.6006039381027222,0.46697691082954407,0.6816131472587585,0.46182894706726074,0.6381452083587646,0.46274372935295105,0.6920090317726135,0.5673679113388062,0.6398422122001648,0.5679097175598145,0.6843364834785461,0.6438911557197571,0.6471293568611145,0.6413587927818298,0.6833189725875854,0.652524471282959,0.6506160497665405,0.6507244110107422,0.6858075857162476,0.6725962162017822,0.6330984830856323,0.6711620092391968,Sitting,compressed_sitting
fall-01-cam0-rgb,1782844825.3463807,6,0.6471737027168274,0.2598707675933838,0.6518465876579285,0.25011682510375977,0.655004620552063,0.24970805644989014,0.6573683023452759,0.24928882718086243,0.6435403227806091,0.25104254484176636,0.6408182382583618,0.25138354301452637,0.6386590003967285,0.2517105042934418,0.6621025800704956,0.2512359917163849,0.6360457539558411,0.254516065120697,0.653303861618042,0.2693932056427002,0.6430658102035522,0.27078115940093994,0.690299928188324,0.30617183446884155,0.6170975565910339,0.31866008043289185,0.7077273726463318,0.3753669261932373,0.6084223389625549,0.395014226436615,0.7124915719032288,0.44117069244384766,0.6000342965126038,0.4571666121482849,0.7164653539657593,0.46370548009872437,0.5971251726150513,0.4757947623729706,0.7107637524604797,0.46282726526260376,0.5989717245101929,0.4754782021045685,0.7070263028144836,0.4554905593395233,0.6015217304229736,0.4699506163597107,0.6818773150444031,0.461792528629303,0.6377905011177063,0.4640812873840332,0.6918634176254272,0.5659703612327576,0.6384815573692322,0.5623882412910461,0.6865386962890625,0.6435915231704712,0.6446409821510315,0.6431573629379272,0.6777132153511047,0.6479239463806152,0.6482790112495422,0.6560772657394409,0.683229923248291,0.6740316152572632,0.6318828463554382,0.6742566227912903,Sitting,compressed_sitting
fall-01-cam0-rgb,1782844825.3908787,7,0.6445398330688477,0.26004326343536377,0.649125874042511,0.24985425174236298,0.6519640684127808,0.2496337592601776,0.6544427871704102,0.2494668811559677,0.6411123871803284,0.2503359913825989,0.6386025547981262,0.25039488077163696,0.6364841461181641,0.2506651282310486,0.6603468656539917,0.25276756286621094,0.6352059245109558,0.2551422417163849,0.6512643098831177,0.2699887752532959,0.6410692930221558,0.2697778344154358,0.6918963193893433,0.31122833490371704,0.6161665916442871,0.3212864100933075,0.7040195465087891,0.38155949115753174,0.6055676937103271,0.39416658878326416,0.7108713388442993,0.442674845457077,0.5959532260894775,0.4529474079608917,0.714584469795227,0.4652373790740967,0.5904238224029541,0.4720822274684906,0.7103583216667175,0.4645596742630005,0.5929681062698364,0.46989044547080994,0.7067769765853882,0.4581122398376465,0.5970382690429688,0.4638051390647888,0.6787922382354736,0.46526870131492615,0.6359072327613831,0.4668929874897003,0.6910070180892944,0.5658902525901794,0.6388218402862549,0.5620135068893433,0.6833840012550354,0.6173791885375977,0.6469447016716003,0.6396996974945068,0.6802431344985962,0.6185370683670044,0.6504917740821838,0.6505239009857178,0.68424391746521,0.6582621932029724,0.6329305768013,0.6714931726455688,Sitting,compressed_sitting
fall-01-cam0-rgb,1782844825.4321418,8,0.6445931196212769,0.25703319907188416,0.6482597589492798,0.24634863436222076,0.6511276960372925,0.2459561675786972,0.6536561250686646,0.24567441642284393,0.6404029726982117,0.24742990732192993,0.6379567384719849,0.2477477490901947,0.63553386926651,0.2482481300830841,0.658387303352356,0.25045257806777954,0.6328747272491455,0.25423377752304077,0.6511258482933044,0.26663899421691895,0.6410121917724609,0.2672203481197357,0.6910696625709534,0.3092518746852875,0.6139838099479675,0.3234434723854065,0.70683354139328,0.38010457158088684,0.6023748517036438,0.39744997024536133,0.7105644941329956,0.44438233971595764,0.5924868583679199,0.45693376660346985,0.7146599888801575,0.4672032296657562,0.5857019424438477,0.4743693172931671,0.7091355919837952,0.465781033039093,0.5887482166290283,0.47281184792518616,0.7054890990257263,0.4579829275608063,0.593576192855835,0.4667976498603821,0.6803839802742004,0.4634094536304474,0.6365810036659241,0.46598920226097107,0.6874946355819702,0.5651653409004211,0.6398370265960693,0.5601099133491516,0.6815510988235474,0.6419987082481384,0.6468693017959595,0.6399334073066711,0.6781361103057861,0.6469020843505859,0.6508678197860718,0.6517448425292969,0.6765791177749634,0.6697127819061279,0.6325346231460571,0.6708784699440002,Sitting,compressed_sitting
fall-01-cam0-rgb,1782844825.4718456,9,0.6440626978874207,0.25750160217285156,0.6478742957115173,0.24707578122615814,0.650861382484436,0.24672408401966095,0.6536100506782532,0.2465602159500122,0.6399604678153992,0.24781431257724762,0.6374269723892212,0.24801768362522125,0.6349624395370483,0.24816569685935974,0.6583510041236877,0.2508544325828552,0.6321025490760803,0.25372451543807983,0.650711178779602,0.26809680461883545,0.6401058435440063,0.2691177725791931,0.6903555393218994,0.31104686856269836,0.6132068037986755,0.32225167751312256,0.7044492959976196,0.3808882236480713,0.6039956212043762,0.39879876375198364,0.712371826171875,0.44375914335250854,0.5927067995071411,0.45789042115211487,0.7152444124221802,0.4663223922252655,0.5854268670082092,0.47846758365631104,0.7099841833114624,0.4646492302417755,0.5870742797851562,0.4763054847717285,0.7066749334335327,0.4571931064128876,0.5916522145271301,0.4702463746070862,0.6787731647491455,0.4678382873535156,0.6348749399185181,0.4714098572731018,0.6896530389785767,0.5674635767936707,0.6379349827766418,0.565385103225708,0.6892504692077637,0.6485141515731812,0.6446605920791626,0.6397889852523804,0.6837210655212402,0.6570363640785217,0.6476817727088928,0.6501367688179016,0.6908053755760193,0.6815111637115479,0.6332008838653564,0.6701717972755432,Sitting,compressed_sitting
fall-01-cam0-rgb,1782844825.5137064,10,0.6420656442642212,0.26149439811706543,0.6470073461532593,0.25093358755111694,0.6494205594062805,0.25069504976272583,0.6521251201629639,0.2504037022590637,0.6389466524124146,0.25131481885910034,0.6361539363861084,0.2514125108718872,0.6334788203239441,0.25163814425468445,0.6573554277420044,0.253236323595047,0.631251335144043,0.2556833028793335,0.6483002305030823,0.2709563076496124,0.6382234692573547,0.2715630829334259,0.6886101365089417,0.31392502784729004,0.6118631362915039,0.32345646619796753,0.7030784487724304,0.3849699795246124,0.6007861495018005,0.3986523747444153,0.7096531391143799,0.4460279047489166,0.5885998010635376,0.45739513635635376,0.7122703194618225,0.46479853987693787,0.5815303921699524,0.47770386934280396,0.7087693214416504,0.46343928575515747,0.5840797424316406,0.47648686170578003,0.706042468547821,0.4563502371311188,0.5883735418319702,0.4708155393600464,0.6774057745933533,0.46753114461898804,0.6342141628265381,0.47000858187675476,0.6866124868392944,0.564027726650238,0.6380786895751953,0.5627691745758057,0.6801494359970093,0.5973982810974121,0.6459344625473022,0.6341078281402588,0.6786587834358215,0.5949053764343262,0.649189293384552,0.6468715667724609,0.6760330200195312,0.6375482678413391,0.6327362060546875,0.6685892939567566,Sitting,compressed_sitting
fall-01-cam0-rgb,1782844825.5552895,11,0.6405938267707825,0.2611664831638336,0.6448140144348145,0.2503279447555542,0.6475683450698853,0.24995511770248413,0.6499303579330444,0.2496270388364792,0.6369163393974304,0.2511107921600342,0.6342044472694397,0.25127238035202026,0.6318898797035217,0.2516949772834778,0.6552716493606567,0.2529018521308899,0.6298606991767883,0.2567717432975769,0.6473336219787598,0.2710953652858734,0.637131929397583,0.2718578577041626,0.6879125237464905,0.31255555152893066,0.6113572120666504,0.32446572184562683,0.7026954889297485,0.3817746341228485,0.6004205942153931,0.3983451724052429,0.7113316655158997,0.44519302248954773,0.5886541604995728,0.4546973407268524,0.7133583426475525,0.46457168459892273,0.582390546798706,0.4732782542705536,0.7096288800239563,0.4637003242969513,0.5853569507598877,0.47249796986579895,0.7065920829772949,0.4569834768772125,0.5888831615447998,0.4667580723762512,0.6768009066581726,0.46708202362060547,0.6341561079025269,0.4696210026741028,0.6878359317779541,0.5635436773300171,0.637148916721344,0.5614902973175049,0.6871549487113953,0.6488861441612244,0.646506667137146,0.6390174031257629,0.6832094192504883,0.6597272753715515,0.6523339748382568,0.6544110774993896,0.6863915324211121,0.6783110499382019,0.631325900554657,0.672036349773407,Sitting,compressed_sitting
fall-01-cam0-rgb,1782844825.5980155,12,0.6405011415481567,0.2651728391647339,0.6447476148605347,0.253418505191803,0.6475361585617065,0.2529371976852417,0.6499208807945251,0.25265026092529297,0.6366742849349976,0.25408926606178284,0.6340039372444153,0.2541846036911011,0.6318011283874512,0.25446516275405884,0.6551724076271057,0.2551095485687256,0.6298544406890869,0.2580396831035614,0.6469197869300842,0.2747676968574524,0.6369410157203674,0.2762030363082886,0.6879637241363525,0.3127375841140747,0.610500693321228,0.3233470618724823,0.6995135545730591,0.3829295337200165,0.5973027944564819,0.39935940504074097,0.7052569389343262,0.4446326792240143,0.5833377242088318,0.4613511264324188,0.7088460326194763,0.4655715525150299,0.577216386795044,0.4798080623149872,0.7051814794540405,0.4650121033191681,0.5795989632606506,0.4793219268321991,0.7021321654319763,0.46029043197631836,0.5833773016929626,0.47412291169166565,0.6772814989089966,0.464344322681427,0.6337021589279175,0.46940502524375916,0.6859031319618225,0.563734769821167,0.6378723978996277,0.5652328133583069,0.6848844885826111,0.6557987928390503,0.6436607837677002,0.6436912417411804,0.6795804500579834,0.6638687252998352,0.6478338241577148,0.6507712602615356,0.6881970763206482,0.6848059892654419,0.6306980848312378,0.6708921194076538,Sitting,compressed_sitting
fall-01-cam0-rgb,1782844825.640907,13,0.6395388245582581,0.261416494846344,0.6439253091812134,0.25085753202438354,0.6467676758766174,0.25064945220947266,0.6492874622344971,0.25057247281074524,0.6358957886695862,0.2511852979660034,0.6333463788032532,0.2511613368988037,0.6309545040130615,0.25107237696647644,0.6537748575210571,0.25452059507369995,0.6287105679512024,0.25608670711517334,0.6459383368492126,0.27138862013816833,0.6353488564491272,0.27201542258262634,0.6865636706352234,0.31355708837509155,0.6095715761184692,0.32380402088165283,0.6984562277793884,0.38077810406684875,0.5927911400794983,0.3981027901172638,0.7021666169166565,0.4385598599910736,0.5815669298171997,0.46047595143318176,0.7033244967460632,0.462659627199173,0.5764060616493225,0.47822105884552,0.7017521858215332,0.4599422514438629,0.579103946685791,0.47811466455459595,0.6997244358062744,0.4555646777153015,0.5837639570236206,0.4734043776988983,0.6774991750717163,0.4659298062324524,0.634200394153595,0.46955376863479614,0.6840687990188599,0.565365731716156,0.6404998302459717,0.565119743347168,0.6787954568862915,0.6502406597137451,0.6470614075660706,0.6375138163566589,0.6734273433685303,0.6570287942886353,0.6506160497665405,0.6461352705955505,0.6811237931251526,0.6759365200996399,0.6355171203613281,0.6708616018295288,Sitting,compressed_sitting
